card_id,title,image_url,card_number,current_location,author_id,contained_in_deck_id,arcana_type,archetype_id,symbolic_figure_id,suit_id,minor_arcana_type
card_noblet_14,L'Emperance,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/027.jpg,XIV,Bibliothèque Nationale de France,person_noblet,deck_noblet,Major Arcana,concept_temperance,
card_noblet_15,Le Diable,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/029.jpg,XV,Bibliothèque Nationale de France,person_noblet,deck_noblet,Major Arcana,concept_the_devil,
card_noblet_16,La Maison Dieu,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/031.jpg,XVI,Bibliothèque Nationale de France,person_noblet,deck_noblet,Major Arcana,concept_the_tower,
card_noblet_17,L'Estoille,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/033.jpg,XVII,Bibliothèque Nationale de France,person_noblet,deck_noblet,Major Arcana,concept_the_star,
card_noblet_18,La Lune,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/035.jpg,XVIII,Bibliothèque Nationale de France,person_noblet,deck_noblet,Major Arcana,concept_the_moon,
card_noblet_19,Le Soleil,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/037.jpg,XIX,Bibliothèque Nationale de France,person_noblet,deck_noblet,Major Arcana,concept_the_sun,
card_noblet_20,Le Iugement,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/045.jpg,XX,Bibliothèque Nationale de France,person_noblet,deck_noblet,Major Arcana,concept_judgment,
card_noblet_21,Le Monde,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/041.jpg,XXI,Bibliothèque Nationale de France,person_noblet,deck_noblet,Major Arcana,concept_the_world,
card_noblet_22,Le Fou,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/043.jpg,,Bibliothèque Nationale de France,person_noblet,deck_noblet,Major Arcana,concept_fool,,,
card_noblet_23,Roi de Denier,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/039.jpg,,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Pentacles,Court Card
card_noblet_24,Royne de Denier,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/047.jpg,,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Pentacles,Court Card
card_noblet_25,Chevalier de Denier,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/049.jpg,,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Pentacles,Court Card
card_noblet_26,Valet de Denier,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/051.jpg,,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Pentacles,Court Card
card_noblet_27,Un de Denier,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/053.jpg,1,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Pentacles,Numbered Card
card_noblet_28,Deux de Denier,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/087.jpg,2,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Pentacles,Numbered Card
card_noblet_29,Trois de Denier,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/085.jpg,3,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Pentacles,Numbered Card
card_noblet_30,Quatre de Denier,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/083.jpg,4,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Pentacles,Numbered Card
card_noblet_31,Cinq de Denier,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/081.jpg,5,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Pentacles,Numbered Card
card_noblet_32,Six de Denier,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/079.jpg,6,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Pentacles,Numbered Card
card_noblet_33,Sept de Denier,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/077.jpg,7,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Pentacles,Numbered Card
card_noblet_34,Huit de Denier,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/075.jpg,8,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Pentacles,Numbered Card
card_noblet_35,Neuf de Denier,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/073.jpg,9,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Pentacles,Numbered Card
card_noblet_36,Dix de Denier,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/071.jpg,10,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Pentacles,Numbered Card
card_noblet_37,Roi de Spee,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/119.jpg,,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Swords,Court Card
card_noblet_38,Royne de Spee,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/121.jpg,,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Swords,Court Card
card_noblet_39,Chevalier de Spee,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/123.jpg,,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Swords,Court Card
card_noblet_40,Valet de Spee,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/089.jpg,,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Swords,Court Card
card_noblet_41,Un de Spee,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/099.jpg,1,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Swords,Numbered Card
card_noblet_42,Deux de Spee,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/097.jpg,2,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Swords,Numbered Card
card_noblet_43,Trois de Spee,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/095.jpg,3,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Swords,Numbered Card
card_noblet_44,Quatre de Spee,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/093.jpg,4,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Swords,Numbered Card
card_noblet_45,Cinq de Spee,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/091.jpg,5,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Swords,Numbered Card
card_noblet_46,Roi de Bastons,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/101.jpg,,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Wands,Court Card
card_noblet_47,Royne de Bastons,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/103.jpg,,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Wands,Court Card
card_noblet_48,Chevalier de Bastons,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/105.jpg,,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Wands,Court Card
card_noblet_49,Valet de Bastons,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/125.jpg,,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Wands,Court Card
card_noblet_50,Un de Bastons,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/145.jpg,1,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Wands,Numbered Card
card_noblet_51,Deux de Bastons,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/143.jpg,2,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Wands,Numbered Card
card_noblet_52,Trois de Bastons,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/141.jpg,3,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Wands,Numbered Card
card_noblet_53,Quatre de Bastons,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/139.jpg,4,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Wands,Numbered Card
card_noblet_54,Cinq de Bastons,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/137.jpg,5,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Wands,Numbered Card
card_noblet_55,Six de Bastons,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/135.jpg,6,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Wands,Numbered Card
card_noblet_56,Sept de Bastons,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/133.jpg,7,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Wands,Numbered Card
card_noblet_57,Huit de Bastons,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/131.jpg,8,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Wands,Numbered Card
card_noblet_58,Neuf de Bastons,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/129.jpg,9,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Wands,Numbered Card
card_noblet_59,Dix de Bastons,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/127.jpg,10,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Wands,Numbered Card
card_noblet_60,Roi de Coupes,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/055.jpg,,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Cups,Court Card
card_noblet_61,Royne de Coupes,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/057.jpg,,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Cups,Court Card
card_noblet_62,Chevalier de Coupes,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/059.jpg,,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Cups,Court Card
card_noblet_63,Valet de Coupes,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/061.jpg,,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Cups,Court Card
card_noblet_64,Un de Coupes,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/117.jpg,1,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Cups,Numbered Card
card_noblet_65,Deux de Coupes,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/115.jpg,2,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Cups,Numbered Card
card_noblet_66,Trois de Coupes,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/113.jpg,3,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Cups,Numbered Card
card_noblet_67,Quatre de Coupes,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/111.jpg,4,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Cups,Numbered Card
card_noblet_68,Cinq de Coupes,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/109.jpg,5,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Cups,Numbered Card
card_noblet_69,Six de Coupes,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/107.jpg,6,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Cups,Numbered Card
card_noblet_70,Sept de Coupes,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/069.jpg,7,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Cups,Numbered Card
card_noblet_71,Huit de Coupes,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/067.jpg,8,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Cups,Numbered Card
card_noblet_72,Neuf de Coupes,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/065.jpg,9,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Cups,Numbered Card
card_noblet_73,Dix de Coupes,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/TarotNoblet/063.jpg,10,Bibliothèque Nationale de France,person_noblet,deck_noblet,Minor Arcana,,,Cups,Numbered Card
card_modrone_01,King of Swords,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/ViscontiTarot/0001.jpg,,Yale University Library,person_bembo,deck_modrone,Minor Arcana,,,Swords,Court Card
card_modrone_02,Queen of Swords,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/ViscontiTarot/0003.jpg,,Yale University Library,person_bembo,deck_modrone,Minor Arcana,,,Swords,Court Card
card_modrone_03,Female Knight of Swords,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/ViscontiTarot/0005.jpg,,Yale University Library,person_bembo,deck_modrone,Minor Arcana,,,Swords,Court Card
card_modrone_04,Damsel of Swords,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/ViscontiTarot/0007.jpg,,Yale University Library,person_bembo,deck_modrone,Minor Arcana,,,Swords,Court Card
card_modrone_05,Ten of Swords,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/ViscontiTarot/0009.jpg,10,Yale University Library,person_bembo,deck_modrone,Minor Arcana,,,Swords,Numbered Card
card_modrone_06,Nine of Swords,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/ViscontiTarot/0011.jpg,9,Yale University Library,person_bembo,deck_modrone,Minor Arcana,,,Swords,Numbered Card
card_modrone_07,Eight of Swords,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/ViscontiTarot/0013.jpg,8,Yale University Library,person_bembo,deck_modrone,Minor Arcana,,,Swords,Numbered Card
card_modrone_08,Seven of Swords,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/ViscontiTarot/0015.jpg,7,Yale University Library,person_bembo,deck_modrone,Minor Arcana,,,Swords,Numbered Card
card_modrone_09,Six of Swords,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/ViscontiTarot/0017.jpg,6,Yale University Library,person_bembo,deck_modrone,Minor Arcana,,,Swords,Numbered Card
card_modrone_10,Five of Swords,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/ViscontiTarot/0019.jpg,5,Yale University Library,person_bembo,deck_modrone,Minor Arcana,,,Swords,Numbered Card
card_modrone_11,Four of Swords,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/ViscontiTarot/0021.jpg,4,Yale University Library,person_bembo,deck_modrone,Minor Arcana,,,Swords,Numbered Card
card_modrone_12,Three of Swords,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/ViscontiTarot/0023.jpg,3,Yale University Library,person_bembo,deck_modrone,Minor Arcana,,,Swords,Numbered Card
card_modrone_13,Two of Swords,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/ViscontiTarot/0025.jpg,2,Yale University Library,person_bembo,deck_modrone,Minor Arcana,,,Swords,Numbered Card
card_modrone_14,Ace of Swords,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/ViscontiTarot/0027.jpg,1,Yale University Library,person_bembo,deck_modrone,Minor Arcana,,,Swords,Numbered Card
card_modrone_15,Queen of Wands,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/ViscontiTarot/0029.jpg,,Yale University Library,person_bembo,deck_modrone,Minor Arcana,,,Wands,Court Card
card_modrone_16,Female Knight of Wands,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/ViscontiTarot/0031.jpg,,Yale University Library,person_bembo,deck_modrone,Minor Arcana,,,Wands,Court Card
card_modrone_17,Page of Wands,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/ViscontiTarot/0033.jpg,,Yale University Library,person_bembo,deck_modrone,Minor Arcana,,,Wands,Court Card
card_modrone_18,Damsel of Wands,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/ViscontiTarot/0035.jpg,,Yale University Library,person_bembo,deck_modrone,Minor Arcana,,,Wands,Court Card
card_modrone_19,Ten of Wands,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/ViscontiTarot/0037.jpg,10,Yale University Library,person_bembo,deck_modrone,Minor Arcana,,,Wands,Numbered Card
card_modrone_20,Nine of Wands,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/ViscontiTarot/0039.jpg,9,Yale University Library,person_bembo,deck_modrone,Minor Arcana,,,Wands,Numbered Card
card_modrone_21,Eight of Wands,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/ViscontiTarot/0041.jpg,8,Yale University Library,person_bembo,deck_modrone,Minor Arcana,,,Wands,Numbered Card
card_modrone_22,Seven of Wands,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/ViscontiTarot/0043.jpg,7,Yale University Library,person_bembo,deck_modrone,Minor Arcana,,,Wands,Numbered Card
card_modrone_23,Six of Wands,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/ViscontiTarot/0045.jpg,6,Yale University Library,person_bembo,deck_modrone,Minor Arcana,,,Wands,Numbered Card
card_modrone_24,Five of Wands,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/ViscontiTarot/0047.jpg,5,Yale University Library,person_bembo,deck_modrone,Minor Arcana,,,Wands,Numbered Card
card_modrone_25,Four of Wands,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/ViscontiTarot/0049.jpg,4,Yale University Library,person_bembo,deck_modrone,Minor Arcana,,,Wands,Numbered Card
card_modrone_26,Three of Wands,https://github.com/hexWitches/semantic-tarot-library/blob/cb5c062db4f207748586a12c9e55dae07f01e4c6/website/assets/images/collection/ViscontiTarot/0051.jpg,3,Yale University Library,person_bembo,deck_modrone,Minor Arcana,,,Wands,Numbered Card
